gbifID;abstract;accessRights;accrualMethod;accrualPeriodicity;accrualPolicy;alternative;audience;available;bibliographicCitation;conformsTo;contributor;coverage;created;creator;date;dateAccepted;dateCopyrighted;dateSubmitted;description;educationLevel;extent;format;hasFormat;hasPart;hasVersion;identifier;instructionalMethod;isFormatOf;isPartOf;isReferencedBy;isReplacedBy;isRequiredBy;isVersionOf;issued;language;license;mediator;medium;modified;provenance;publisher;references;relation;replaces;requires;rights;rightsHolder;source;spatial;subject;tableOfContents;temporal;title;type;valid;institutionID;collectionID;datasetID;institutionCode;collectionCode;datasetName;ownerInstitutionCode;basisOfRecord;informationWithheld;dataGeneralizations;dynamicProperties;occurrenceID;catalogNumber;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;reproductiveCondition;behavior;establishmentMeans;occurrenceStatus;preparations;disposition;associatedReferences;associatedSequences;associatedTaxa;otherCatalogNumbers;occurrenceRemarks;organismID;organismName;organismScope;associatedOccurrences;associatedOrganisms;previousIdentifications;organismRemarks;materialSampleID;eventID;parentEventID;fieldNumber;eventDate;eventTime;startDayOfYear;endDayOfYear;year;month;day;verbatimEventDate;habitat;samplingProtocol;samplingEffort;sampleSizeValue;sampleSizeUnit;fieldNotes;eventRemarks;locationID;higherGeographyID;higherGeography;continent;waterBody;islandGroup;island;countryCode;stateProvince;county;municipality;locality;verbatimLocality;verbatimElevation;verbatimDepth;minimumDistanceAboveSurfaceInMeters;maximumDistanceAboveSurfaceInMeters;locationAccordingTo;locationRemarks;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;pointRadiusSpatialFit;verbatimCoordinateSystem;verbatimSRS;footprintWKT;footprintSRS;footprintSpatialFit;georeferencedBy;georeferencedDate;georeferenceProtocol;georeferenceSources;georeferenceVerificationStatus;georeferenceRemarks;geologicalContextID;earliestEonOrLowestEonothem;latestEonOrHighestEonothem;earliestEraOrLowestErathem;latestEraOrHighestErathem;earliestPeriodOrLowestSystem;latestPeriodOrHighestSystem;earliestEpochOrLowestSeries;latestEpochOrHighestSeries;earliestAgeOrLowestStage;latestAgeOrHighestStage;lowestBiostratigraphicZone;highestBiostratigraphicZone;lithostratigraphicTerms;group;formation;member;bed;identificationID;identificationQualifier;typeStatus;identifiedBy;dateIdentified;identificationReferences;identificationVerificationStatus;identificationRemarks;taxonID;scientificNameID;acceptedNameUsageID;parentNameUsageID;originalNameUsageID;nameAccordingToID;namePublishedInID;taxonConceptID;scientificName;acceptedNameUsage;parentNameUsage;originalNameUsage;nameAccordingTo;namePublishedIn;namePublishedInYear;higherClassification;kingdom;phylum;class;order;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;verbatimTaxonRank;vernacularName;nomenclaturalCode;taxonomicStatus;nomenclaturalStatus;taxonRemarks;datasetKey;publishingCountry;lastInterpreted;elevation;elevationAccuracy;depth;depthAccuracy;distanceAboveSurface;distanceAboveSurfaceAccuracy;issue;mediaType;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;subgenusKey;speciesKey;species;genericName;acceptedScientificName;verbatimScientificName;typifiedName;protocol;lastParsed;lastCrawled;repatriated;relativeOrganismQuantity;recordedByID;identifiedByID;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;level3Gid;level3Name;iucnRedListCategory
3387253367;;;;;;;;;;;;;;;;;;;;;;;;;;G-164.1917;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-164.1917;G-164.1917;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US;;;;Kentucky | Ohio Falls;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Heliophyllum Hall, 1846;;;;;;;Zoantharia | Tetracoralla | Cyathophyllidae;Animalia;Cnidaria;Anthozoa;;Zaphrentidae;Heliophyllum;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.623Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;8569399;8569399.0;1;43.0;206.0;;3250399.0;8569399.0;;;;Heliophyllum;Heliophyllum Hall, 1846;Heliophyllum validum Hall.;;DWC_ARCHIVE;2022-01-18T15:47:16.623Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387248897;;;;;;;;;;;;;;;;;;;;;;;;;;PA-125.1939;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-125.1939;PA-125.1939;;;1.0;;;;;;;;PRESENT;;;;;;;Anatomites brochiiformis Welter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ID;;;;Toeboe Lopo, Timor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diener;;;;;;;;;;;;;Anatomites Mojsisovics, 1893;;;;;;;Cephalopoda | Terebranchiata | Ammonoidea | Tropitidae;Animalia;Mollusca;Cephalopoda;Ammonoidea;Haloritidae;Anatomites;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:11.832Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;4623274;4623274.0;1;52.0;136.0;9559185.0;4623258.0;4623274.0;;;;Anatomites;Anatomites Mojsisovics, 1893;Anatomites brochiiformis Welter;;DWC_ARCHIVE;2022-01-18T15:47:11.832Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387253284;;;;;;;;;;;;;;;;;;;;;;;;;;PA-75.1896;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-75.1896;PA-75.1896;;;8.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Nauffen, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rhabdocidaris horrida (Agassiz, 1840);;;;;;;Euechinoidea | Regulare | Endobranchiata | Cidaridae;Animalia;Echinodermata;Echinoidea;Cidaroida;Rhabdocidaridae;Rhabdocidaris;;horrida;;SPECIES;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.522Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;11253452;11170855.0;1;50.0;221.0;1467.0;4976656.0;4875987.0;;11170855.0;Cidaris horrida;Rhabdocidaris;Cidaris horrida (Agassiz, 1840);Rhabdocidaris horrida M.;;DWC_ARCHIVE;2022-01-18T15:47:16.522Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387256527;;;;;;;;;;;;;;;;;;;;;;;;;;G-54.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-54.1881;G-54.1881;;;1.0;;;;;;;;PRESENT;;;;;;;fossielen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Tagliata, Modena;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Murex Linnaeus, 1758;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Muricidae;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Murex;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.798Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;2304422;2304422.0;1;52.0;225.0;982.0;2304120.0;2304422.0;;;;Murex;Murex Linnaeus, 1758;Murex truncatulus For.;;DWC_ARCHIVE;2022-01-18T15:47:19.798Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387252822;;;;;;;;;;;;;;;;;;;;;;;;;;G-119.1947;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-119.1947;G-119.1947;;;10.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR;;;;Grignon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Turbinolia sulcata Lamarck, 1816;;;;;;;Zoantharia | Hexacoralla | Turbinolidae;Animalia;Cnidaria;Anthozoa;Scleractinia;Turbinoliidae;Turbinolia;;sulcata;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.063Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;5818974;5818974.0;1;43.0;206.0;714.0;3354.0;5430198.0;;5818974.0;Turbinolia sulcata;Turbinolia;Turbinolia sulcata Lamarck, 1816;Turbinolia sulcata Lamarck;;DWC_ARCHIVE;2022-01-18T15:47:16.063Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387249332;;;;;;;;;;;;;;;;;;;;;;;;;;G-690b.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-690b.1881;G-690b.1881;;;3.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR;;;;Morte, Fontaine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Batillaria Benson, 1842;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Cerithiidae;Animalia;Mollusca;Gastropoda;;Batillariidae;Batillaria;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.458Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;2300699;2300699.0;1;52.0;225.0;;2679.0;2300699.0;;;;Batillaria;Batillaria Benson, 1842;Batillaria echinoides Lamarck var. lineolata Desh.;;DWC_ARCHIVE;2022-01-18T15:47:12.458Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387250297;;;;;;;;;;;;;;;;;;;;;;;;;;G-1951.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-1951.1881;G-1951.1881;;;1.0;;;;;;;;PRESENT;;;;;;;Spirifer togatus Barrande;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CZ;;;;Konieprus, Bohemen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Brachiopoda | Articulata | Spiriferacea | Spiriferidae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:13.441Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;False;False;0;;0;;;;;;;;;;;Spirifer togatus Barrande;;DWC_ARCHIVE;2022-01-18T15:47:13.441Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387256805;;;;;;;;;;;;;;;;;;;;;;;;;;G-81.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-81.1881;G-81.1881;;;3.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Tagliata, Modena;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nassa RÃ¶ding, 1798;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Buccinidae;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Nassa;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:20.108Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;7234621;7234621.0;1;52.0;225.0;982.0;2304120.0;7234621.0;;;;Nassa;Nassa RÃ¶ding, 1798;Nassa ascanias Brug.;;DWC_ARCHIVE;2022-01-18T15:47:20.108Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387253471;;;;;;;;;;;;;;;;;;;;;;;;;;PA-82.1896;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-82.1896;PA-82.1896;;;1.0;;;;;;;;PRESENT;;;;;;;Perisphinctes convolutus v. Schl. var. dilatatus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Lautlingen, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Perisphinctes Waagen, 1869;;;;;;;Cephalopoda | Terebranchiata | Ammonoidea | Perisphinctidae;Animalia;Mollusca;Cephalopoda;Ammonoidea;Perisphinctidae;Perisphinctes;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.736Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;8841445;8841445.0;1;52.0;136.0;9559185.0;3245833.0;8841445.0;;;;Perisphinctes;Perisphinctes Waagen, 1869;Perisphinctes convolutus v. Schl. var. dilatatus;;DWC_ARCHIVE;2022-01-18T15:47:16.736Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387252168;;;;;;;;;;;;;;;;;;;;;;;;;;PA-205.1883;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-205.1883;PA-205.1883;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Gerolstein, Eifel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cystiphyllum Lonsdale, 1839;;;;;;;Zoantharia | Tetracoralla | Cystiphyllidae;Animalia;Cnidaria;Anthozoa;;Cyathophyllidae;Cystiphyllum;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.339Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;5430161;5430161.0;1;43.0;206.0;;3250476.0;5430161.0;;;;Cystiphyllum;Cystiphyllum Lonsdale, 1839;Cystiphyllum vesiculosum Goldf.;;DWC_ARCHIVE;2022-01-18T15:47:15.339Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387257293;;;;;;;;;;;;;;;;;;;;;;;;;;G-823.1896;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-823.1896;G-823.1896;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR;;;;Cordbugle, Glos, Calvados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cerithium BruguiÃ¨re, 1789;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Cerithiidae;Animalia;Mollusca;Gastropoda;;Cerithiidae;Cerithium;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:20.577Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;8179898;8179898.0;1;52.0;225.0;;6760.0;8179898.0;;;;Cerithium;Cerithium BruguiÃ¨re, 1789;Cerithium nolani B.;;DWC_ARCHIVE;2022-01-18T15:47:20.577Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;NE
3387253440;;;;;;;;;;;;;;;;;;;;;;;;;;G-695.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-695.1881;G-695.1881;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Ronca, Vicenza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cerithium BruguiÃ¨re, 1789;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Cerithiidae;Animalia;Mollusca;Gastropoda;;Cerithiidae;Cerithium;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.682Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;8179898;8179898.0;1;52.0;225.0;;6760.0;8179898.0;;;;Cerithium;Cerithium BruguiÃ¨re, 1789;Cerithium beccatum Defr.;;DWC_ARCHIVE;2022-01-18T15:47:16.682Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;NE
3387248726;;;;;;;;;;;;;;;;;;;;;;;;;;G-14.1917;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-14.1917;G-14.1917;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;DÃ¼sseldorf | Dickerheide bij Moss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cytherea erycinoides Lamarck, 1818;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Veneridae;Animalia;Mollusca;Bivalvia;Venerida;Veneridae;Callista;;erycinoides;;SPECIES;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:11.483Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;5932374;7784344.0;1;52.0;137.0;9310756.0;3445.0;11329116.0;;7784344.0;Callista erycinoides;Cytherea;Callista erycinoides (Lamarck, 1818);Cytherea cf. erycinoides Desh.;;DWC_ARCHIVE;2022-01-18T15:47:11.483Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387248369;;;;;;;;;;;;;;;;;;;;;;;;;;G-365.1927;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-365.1927;G-365.1927;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Sotenich;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Straparollus lithoides (Kirchner, 1915);;;;;;;Gastropoda | Prosobranchia | Aspidobranchia | Euomphalidae;Animalia;Mollusca;Gastropoda;;Omphalotrochidae;Archaeosphera;;lithoides;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:10.889Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;9331687;9331687.0;1;52.0;225.0;;4599560.0;4599561.0;;9331687.0;Straparollus lithoides;Straparollus;Straparollus lithoides (Kirchner, 1915);Straparollus lithoides Kirchner;;DWC_ARCHIVE;2022-01-18T15:47:10.889Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387252050;;;;;;;;;;;;;;;;;;;;;;;;;;PA-8.1903;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-8.1903;PA-8.1903;;;;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Misburg, Hannover;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ventriculites Mantell, 1822;;;;;;;Triaxonia | Hexactinellida | Dictyonina | Ventriculitidae;Animalia;Porifera;Hexactinellida;Lychniscosida;Ventriculitidae;Ventriculites;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.197Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INDIVIDUAL_COUNT_INVALID;INSTITUTION_MATCH_NONE";;False;False;4580749;4580749.0;1;105.0;146.0;1114.0;3251761.0;4580749.0;;;;Ventriculites;Ventriculites Mantell, 1822;Ventriculites striatus Toulmin Smith;;DWC_ARCHIVE;2022-01-18T15:47:15.197Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387253285;;;;;;;;;;;;;;;;;;;;;;;;;;G-225.1923;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-225.1923;G-225.1923;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Torrente di Torcera, Riviera, tussen Albenga en Cerialem 2km vanaf de monding;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bulla ovulata Lamarck, 1804;;;;;;;Gastropoda | Opisthobranchia | Textibranchia | Bullidae;Animalia;Mollusca;Gastropoda;Cephalaspidea;Bullidae;Bulla;;ovulata;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.523Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;9535414;9535414.0;1;52.0;225.0;454.0;2850.0;9798512.0;;9535414.0;Bulla ovulata;Bulla;Bulla ovulata Lamarck, 1804;Bulla ovulata Lamarck;;DWC_ARCHIVE;2022-01-18T15:47:16.523Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387254256;;;;;;;;;;;;;;;;;;;;;;;;;;PA-248.1883;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-248.1883;PA-248.1883;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SE;;;;Gotland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Anthozoa/Zoantharia | Stromatoporida;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:17.557Z;;;;;;;"TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;false;false;0;;0;;;;;;;;;;;Stromatopra sp.;;DWC_ARCHIVE;2022-01-18T15:47:17.557Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387256044;;;;;;;;;;;;;;;;;;;;;;;;;;PA-37.1889;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-37.1889;PA-37.1889;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US;;;;Le Grand, Iowa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rhodocrinus KÃ¶nig, 1825;;;;;;;Crinoidea | Camerata | Rhodocrinidae;Animalia;Echinodermata;Crinoidea;;Rhodocrinitidae;Rhodocrinites;;;;GENUS;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.317Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;4874591;4874590.0;1;50.0;215.0;;4874587.0;4874590.0;;;;Rhodocrinus;Rhodocrinites Miller, 1821;Rhodocrinus kirbyi Warksmuth &Springer;;DWC_ARCHIVE;2022-01-18T15:47:19.317Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387254411;;;;;;;;;;;;;;;;;;;;;;;;;;PA-5.1943;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-5.1943;PA-5.1943;;;3.0;;;;;;;;PRESENT;;;;;;;Amaltheus margaritatus Montf. stad. nudum Qu.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;et bekend;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Amaltheus margaritatus de Montford, 1808;;;;;;;Cephalopoda | Terebranchiata | Ammonoidea | Amaltheidae;Animalia;Mollusca;Cephalopoda;Ammonoidea;Amaltheidae;Amaltheus;;margaritatus;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:17.711Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;4626232;4626232.0;1;52.0;136.0;9559185.0;3245858.0;3245859.0;;4626232.0;Amaltheus margaritatus;Amaltheus;Amaltheus margaritatus de Montford, 1808;Amaltheus margaritatus Montf. stad. nudum Qu.;;DWC_ARCHIVE;2022-01-18T15:47:17.711Z;2021-11-25T23:40:55.286Z;;;;;;;;;;;;;NE
