0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
RGM.1035385;OtherSpecimen;;Petrology;;Switzerland;;;;;;;;;;;;;Ste-Croiox;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1035385;;;not applicable;;Unclassified;;;;Vaud;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1212491;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;Vasvikstuneken;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1212491;;;thin section;;;;;;Oslo;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1212491/format/large;;;;;;;ICZN;WGS84
RGM.1208928;OtherSpecimen;;Petrology;;;;;;;;;;;;Celebes;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1208928;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1208928/format/large;;;;;;;ICZN;WGS84
RGM.129142.0;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.129142.0;;;not applicable;;metamorphic rocks suspected of igneous origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1019720;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1019720;;;not applicable;SPIJER S.B.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1215001;OtherSpecimen;;Petrology;;Suriname;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1215001;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1215001/format/large;;;;;;;ICZN;WGS84
RGM.1028141;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;GRONINGEN, GRONINGEN;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1028141;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1035147;OtherSpecimen;;Petrology;;Indonesia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1035147;;;not applicable;Simons;Stone;;;;Timor;;;;;;;;;;;;;;;ICZN;WGS84
RGM.380918;OtherSpecimen;;Petrology;;AUSTRIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.380918;;;not applicable;ARPS C.E.S.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1166297;OtherSpecimen;;Petrology;;Norway;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1166297;;;thin section;Schaar;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1166297/format/large;;1957;;;;1957-01-01/1957-12-31;ICZN;WGS84
RGM.329524;OtherSpecimen;;Petrology;;Japan;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.329524;;;not applicable;VON SIEBOLD;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.329524_1/format/large;;;;;;;ICZN;WGS84
RGM.1230675;OtherSpecimen;;Petrology;;;;;;;;;;;;Timor;;;N. Beta;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1230675;;;thin section;Tappenbeck;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1230675/format/large;;;;;;;ICZN;WGS84
RGM.208392.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.208392.0;;;not applicable;ARPSC.E.S. 1974;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.14395;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;GRONINGEN, GRONINGEN;https://data.biodiversitydata.nl/naturalis/specimen/RGM.14395;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.272798.397a;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.272798.397a;;;not applicable;BROUWER H.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1060632;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1060632;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.209925.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.209925.0;;;not applicable;SCHÜRMANN H.M.E.;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1160250;OtherSpecimen;;Petrology;;Sweden;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1160250;;;thin section;v.d. Harst;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1160250/format/large;;;;;;;ICZN;WGS84
RGM.500797;OtherSpecimen;;Petrology;;Germany;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.500797;;;not applicable;KRANTZ F.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.243013.0;OtherSpecimen;;Petrology;;SWITZERLAND;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.243013.0;;;not applicable;;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.129524.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.129524.0;;;not applicable;MOLENGRAAFFG.A.F. 08.03.1894;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.282182;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.282182;;;not applicable;BAKER J.H.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.280314;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.280314;;;not applicable;HELLINGWERF R.H.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1335387;OtherSpecimen;;Petrology;;Cuba;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1335387;;;not applicable;;;;;;Pinar del Rio;;;;;;;;;;1933;;;;1933-01-01/1933-12-31;ICZN;WGS84
RGM.313988.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.313988.0;;;not applicable;SCHÜRMANNH.M.E. 8.3.1949.5;hypabyssal rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.272793.051;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.272793.051;;;not applicable;BROUWER H.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.342906.0;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.342906.0;;;not applicable;WICHMANNA. 1885;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.35403.0;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.35403.0;;;not applicable;DOZYJ.J.;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.37536.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.37536.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1297449;OtherSpecimen;;Petrology;;PORTUGAL;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1297449;;;not applicable;KLEYN H.F.W.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.859521;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.859521;;;not applicable;Staring;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1152429;OtherSpecimen;;Petrology;;Portugal;;;;;;;;;;;;;Lagares;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1152429;;;thin section;Schermerhorn;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1152429/format/large;;;;;;;ICZN;WGS84
RGM.305676.0;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.305676.0;;;not applicable;;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1025292;OtherSpecimen;;Petrology;;PORTUGAL;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1025292;;;not applicable;PRIEM H.N.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.128621.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.128621.0;;;not applicable;;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.367159.0;OtherSpecimen;;Petrology;;U.K.;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.367159.0;;;not applicable;KONINGH. S69-20  EXC.SCOTLAND1969;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.318114.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.318114.0;;;not applicable;SCHÜRMANNH.M.E. 1910-1913.O;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1073368;OtherSpecimen;;Petrology;;Germany;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1073368;;;thin section;;;;;;Vosges;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1073368/format/large;;;;;;;ICZN;WGS84
RGM.36527.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.36527.0;;;not applicable;;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1168268;OtherSpecimen;;Petrology;;Norway;;;;;;;;;;;;;Gjetb.;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1168268;;;thin section;Zwartkruis;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1168268/format/large;;;;;;;ICZN;WGS84
RGM.324180.0;OtherSpecimen;;Petrology;;INDIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.324180.0;;;not applicable;SCHÜRMANNH.M.E. 20.12.1951.VI;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.326933.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.326933.0;;;not applicable;FORSTENE.A.;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1199736;OtherSpecimen;;Petrology;;Sweden;;;;;;;;;;;;;Krangede;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1199736;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1199736/format/large;;;;;;;ICZN;WGS84
RGM.358890;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.358890;;;not applicable;ZANDSTRA J.G.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1241370;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;Timor;;;Atapoeper;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1241370;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1241370/format/large;;;;;;;ICZN;WGS84
RGM.1197489;OtherSpecimen;;Petrology;;;;;;;;;;;;Wetar;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1197489;;;thin section;De Jong;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1197489/format/large;;;;;;;ICZN;WGS84
RGM.272797.149;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.272797.149;;;not applicable;BROUWER H.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.249305.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.249305.0;;;not applicable;SCHÜRMANN H.M.E.;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.342094.0;OtherSpecimen;;Petrology;;POLAND;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.342094.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.329827.0;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.329827.0;;;not applicable;;mixed deposits, volcanic and non-volcanic fragments;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1291580;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1291580;;;not applicable;DEN TEXE. 1950;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.70782.0;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.70782.0;;;not applicable;ZWARTH.J. FIELDWORK 1952 B46B;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1025843;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1025843;;;not applicable;ROEVER E.W.F. DE;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.35968.0;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.35968.0;;;not applicable;TROMPS.W.;metamorphic rocks suspected of igneous origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.243455.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.243455.0;;;not applicable;;siliciclastics;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1028547;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;APELDOORN, GELDERLAND;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1028547;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.73530.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.73530.0;;;not applicable;;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1251751;OtherSpecimen;;Petrology;;Italy;;;;;;;;1.0;;;;;Monte Rossola area;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1251751;;;thin section;Stam J.C.;;;;;;;;;;292.0;;;;;1974;;;;1974-01-01/1974-12-31;ICZN;WGS84
RGM.259132.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.259132.0;;;not applicable;ARPSC.E.S. 1977;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1292448;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1292448;;;not applicable;WEST F.P. VAN;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1086566;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1086566;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1086566/format/large;;;;;;;ICZN;WGS84
RGM.1185443;OtherSpecimen;;Petrology;;;;;;;;;;;;Corsica;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1185443;;;thin section;Prof. Brouwer;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1185443/format/large;;;;;;;ICZN;WGS84
RGM.1190815;OtherSpecimen;;Petrology;;Indonesia;;;;;;;;;;Celebes;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1190815;;;thin section;Brouwer;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1190815/format/large;;;;;;;ICZN;WGS84
RGM.1199318;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1199318;;;thin section;;;;;;Auvergne;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1199318/format/large;;;;;;;ICZN;WGS84
RGM.65151.0;OtherSpecimen;;Petrology;;U.K.;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.65151.0;;;not applicable;EXC.CORNWALL1952;hypabyssal rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1155451;OtherSpecimen;;Petrology;;;;;;;;;;;;Corsica;;;ESE top 877;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1155451;;;thin section;Varenkamp;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1155451/format/large;;;;;;;ICZN;WGS84
RGM.1082153;OtherSpecimen;;Petrology;;Greece;;;;;;;;;;;;;Syra;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1082153;;;thin section;La croix;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1082153/format/large|https://medialib.naturalis.nl/file/id/RGM.1082153_2/format/large;;;;;;;ICZN;WGS84
RGM.127698.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.127698.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1027694;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;MAARN, HEUVELRUG, UTRECHT;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1027694;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1147065;OtherSpecimen;;Petrology;;Portugal;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1147065;;;thin section;H.F.W. Kleijn;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1147065/format/large;;;;;;;ICZN;WGS84
RGM.1291875;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1291875;;;not applicable;BROUWER H.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1073545;OtherSpecimen;;Petrology;;Switzerland;;;;;;;;;;;;;Simplon;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1073545;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1073545/format/large;;;;;;;ICZN;WGS84
RGM.12786.0;OtherSpecimen;;Petrology;;Czechoslovakia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.12786.0;;;not applicable;;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.141017.0;OtherSpecimen;;Petrology;;TANZANIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.141017.0;;;not applicable;BILLITON BEDRIJVEN;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1334803;OtherSpecimen;;Petrology;;Cuba;;;;;;;;;;;;;Noordelijk Santa Clara;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1334803;;;not applicable;;;;;;Santa Clara;;;;;;;;;;1933;;;;1933-01-01/1933-12-31;ICZN;WGS84
RGM.366822;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.366822;;;not applicable;FLOOR  P.;;;;;;;;;;;;;;;1966;;;;1966-01-01/1966-12-31;ICZN;WGS84
RGM.98537.0;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.98537.0;;;not applicable;OVERWEELC.J. 17 07 1959;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.251329.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.251329.0;;;not applicable;KUENENPH.H. 1929-1930;siliciclastics;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.328423.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.328423.0;;;not applicable;;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.500650;OtherSpecimen;;Petrology;;Denmark;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.500650;;;not applicable;ZANDSTRA J.G.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.854553;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Leuven, steengroef bij het kerkhof;https://data.biodiversitydata.nl/naturalis/specimen/RGM.854553;;;not applicable;Corresp. Maastricht;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.313610.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.313610.0;;;not applicable;SCHÜRMANNH.M.E. 29.4.1963.16B;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1252563;OtherSpecimen;;Petrology;;Spain;;;;;;;;1.0;;;;;along the Badajoz - Huelva Road from 110 to 66 kilometers;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1252563;;;thin section;Stam J.C.;;;;;;;;;;;;;;;1967-1968;;;;1967-01-01/1968-12-31;ICZN;WGS84
RGM.854320;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Markelo;https://data.biodiversitydata.nl/naturalis/specimen/RGM.854320;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1027668;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;MAARN, HEUVELRUG, UTRECHT;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1027668;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.502495;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.502495;;;not applicable;ZANDSTRA J.G.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1334554;OtherSpecimen;;Petrology;;Cuba;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1334554;;;not applicable;;;;;;Camaguey;;;;;;;;;;1933;;;;1933-01-01/1933-12-31;ICZN;WGS84
RGM.1021659;OtherSpecimen;;Petrology;;PORTUGAL;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1021659;;;not applicable;MAIJER C.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.320797.0;OtherSpecimen;;Petrology;;U.K.;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.320797.0;;;not applicable;SCHÜRMANNH.M.E. 27.7.1954.VIII2;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.110324.0;OtherSpecimen;;Petrology;;PHILIPPINE ISLANDS;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.110324.0;;;not applicable;;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.314903.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.314903.0;;;not applicable;SCHÜRMANNH.M.E. 31.10.1958.A-3;metamorphic rocks of volcanic origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.319177.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.319177.0;;;not applicable;SCHÜRMANNH.M.E. 1910-1913;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.990592;OtherSpecimen;;Petrology;;Egypt;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.990592;;;thin section;H.M.E. Schürmann;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.990592/format/large;;;;;;;ICZN;WGS84
RGM.207878.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.207878.0;;;not applicable;JUNGHUHNF.;hypabyssal-volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.208926.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.208926.0;;;not applicable;;metamorphic rocks suspected of igneous origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.328542.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.328542.0;;;not applicable;;silicastones;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1199316;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;Lisseuil;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1199316;;;thin section;;;;;;Auvergne;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1199316/format/large;;;;;;;ICZN;WGS84
RGM.311705.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.311705.0;;;not applicable;HORNERL. 1837-1838.FIELDNR.H.389;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.259961.0;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.259961.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.13585.0;OtherSpecimen;;Petrology;;Suriname;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.13585.0;;;not applicable;MARTINK. 1884-1885;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.357768;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.357768;;;not applicable;BOSCHKER;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1180074;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;Bengkulu;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1180074;;;thin section;Prof. Westerveld;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1180074/format/large;;;;;;;ICZN;WGS84
