0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
RGM.1058308;OtherSpecimen;;Mineralogy;;Netherlands;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1058308;;;not applicable;;Gelimonitiseerde Kalksteen;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1042244;OtherSpecimen;;Mineralogy;;Switzerland;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1042244;;;not applicable;;Galeniet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1322741;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Schwarzwald, District Ortenaukreis, Wolfach, Oberwolfach, Grube Clara;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1322741;;;not applicable;Kijlstra E.;Parnauite 8.DF.35;;;;Baden-Württemberg;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1064770;OtherSpecimen;;Mineralogy;;Czechoslovakia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1064770;;;not applicable;;Anthofylliet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.26103;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.26103;;;not applicable;;FLUORITE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.81985;OtherSpecimen;;Mineralogy;;Brazil;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.81985;;;not applicable;;AGATE;;;;MINAS GERAIS;;genus;;;;;genus;;;DATE OLD: 18-12-1959;;;;;ICZN;WGS84
RGM.12344;OtherSpecimen;;Mineralogy;;Netherlands;;;;;;;;3.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.12344;;;not applicable;;DOLERITE;;;;OVERIJSSEL;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1328057;OtherSpecimen;;Mineralogy;;Sweden;;;;;;;;;;;;;Landskap Varmland, Filipstad, Langban;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1328057;;;not applicable;Kijlstra E.;Biotite;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1033063;OtherSpecimen;;Mineralogy;;England;;;;;;;;;;;;;ROUGHTEN GILL;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1033063;;;not applicable;;LINARITE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.111688;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.111688;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1327373;OtherSpecimen;;Mineralogy;;Peru;;;;;;;;;;;;;Cerro de Pasco;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1327373;;;not applicable;Marsman H.;Pyrite 2.EB.05a;;;;Pasco Department;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1043748;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1043748;;;not applicable;;Topaas;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1320985;OtherSpecimen;;Mineralogy;;Austria;;;;;;;;;;;;;Untersulzbachtal, Hopfeldboden;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1320985;;;not applicable;Marsman H.;Anatase 4.DD.05;;;;Salzburg Bundesland;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1063490;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1063490;;;not applicable;;Onyx;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.411980;OtherSpecimen;;Mineralogy;;Hungary;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.411980;;;not applicable;;OPALIN;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.23855;OtherSpecimen;;Mineralogy;;Algeria;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.23855;;;not applicable;;GYPSUM;;;;Sahara;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1057350;OtherSpecimen;;Mineralogy;;Indonesia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1057350;;;not applicable;;Leuciet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1037501;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1037501;;;not applicable;;groepje kwartskristallen var. Amethyst;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.18538;OtherSpecimen;;Mineralogy;;Japan;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.18538;;;not applicable;;MAGNETITE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1048120;OtherSpecimen;;Mineralogy;;Brazil;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1048120;;;not applicable;;Cubaniet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1070734;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1070734;;;not applicable;;Sideriet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1066898;OtherSpecimen;;Mineralogy;;Portugal;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1066898;;;not applicable;;Kwarts + Markasiet + Sideriet + Apatiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.121163;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.121163;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.412089;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.412089;;;not applicable;;EPIDOTE, ROCK CRYSTAL, ALBITE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1045576;OtherSpecimen;;Mineralogy;;Czechoslovakia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1045576;;;not applicable;;Goethiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.206341;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;7.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.206341;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1045014;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1045014;;;not applicable;;Andesiet (omgezet);;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1329472;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1329472;;;not applicable;;Gypsum 7.CD.40;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1059697;OtherSpecimen;;Mineralogy;;United States;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1059697;;;not applicable;;Colusiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1069396;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1069396;;;not applicable;;Chromiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1043779;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1043779;;;not applicable;;Andesiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1050567;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1050567;;;not applicable;;Topaas;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.122476;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.122476;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1054038;OtherSpecimen;;Mineralogy;;Czechoslovakia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1054038;;;not applicable;;Rozenkwarts;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1039996;OtherSpecimen;;Mineralogy;;Russia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1039996;;;not applicable;;Datoliet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1043245;OtherSpecimen;;Mineralogy;;Italy;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1043245;;;not applicable;;Gips;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1053410;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1053410;;;not applicable;;Riebeckiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.105852;OtherSpecimen;;Mineralogy;;Finland;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.105852;;;not applicable;;COLUMBITE, MUSCOVITE;;;;;;genus;;;;;genus;;;DATE OLD: 10-09-1962;;;;;ICZN;WGS84
RGM.18607;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.18607;;;not applicable;;CALCITE;;;;HARZ;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1066453;OtherSpecimen;;Mineralogy;;Chile;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1066453;;;not applicable;;Ijzererts;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1256192;OtherSpecimen;;Mineralogy;;Indonesia;;;;;;;;;;Billiton;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1256192;;;not applicable;;Ilmeniet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.22908;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.22908;;;not applicable;;CHALCOPYRITE;;;;Saxony;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1328449;OtherSpecimen;;Mineralogy;;Sweden;;;;;;;;;;;;;Landskap Varmland, Filipstad, Pajsberg, Harstigsgrufvan;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1328449;;;not applicable;Kijlstra E.;Rhodonite 9.DK.05;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.250852;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.250852;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1044228;OtherSpecimen;;Mineralogy;;Norway;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1044228;;;not applicable;;Apatiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1257022;OtherSpecimen;;Mineralogy;;Brazil;;8-5-2015;;;;;J.C. Zwaan;1.0;;;;;Novo Horizonte;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1257022;;;not applicable;J.C. Zwaan;Quartz 4.DA.05;;;;Bahia;;genus;;;;;genus;;;8-5-2015;;;;8-5-2015;ICZN;WGS84
RGM.1069063;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1069063;;;not applicable;;Jaspis;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1059783;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1059783;;;not applicable;;Chrysotiel;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.411601;OtherSpecimen;;Mineralogy;;Morocco;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.411601;;;not applicable;;BARITE, ANGLESITE, CALCITE;;;;MOYEN ATLAS;;genus;;;;;genus;;;DATE OLD: 18-04-1990;;;;;ICZN;WGS84
RGM.1054439;OtherSpecimen;;Mineralogy;;Russia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1054439;;;not applicable;;Libetheniet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.381893;OtherSpecimen;;Mineralogy;;Romania;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.381893;;;not applicable;;WOLFRAMITE;;;;MOLDAVIA;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.162504;OtherSpecimen;;Mineralogy;;Scotland;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.162504;;;not applicable;;SERPENTINE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1049129;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1049129;;;not applicable;;Gabbro;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.381755;OtherSpecimen;;Mineralogy;;Iceland;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.381755;;;not applicable;;STILBITE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1054316;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1054316;;;not applicable;;Cuprosklowdowskiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.163132;OtherSpecimen;;Mineralogy;;Tanzania;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.163132;;;not applicable;;RHODOLITE;;;;TANGA;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1323693;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Sauerland, District Hochsauerland, Ramsbeck, Grube Alexander;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1323693;;;not applicable;Marsman H.;Brochantite 7.BB.25;;;;North Rhine-Westphalia;;genus;;;;;genus;;;1993;;;;1993-01-01/1993-12-31;ICZN;WGS84
RGM.151661.0;OtherSpecimen;;Mineralogy;;UNDE ?;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.151661.0;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1322519;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Kaiserstuhl, District Breisgau-Hochschwarzwald, Schelingen;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1322519;;;not applicable;Kijlstra E.;Perovskite 4.CC.30;;;;Baden-Württemberg;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1264339;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;Steinbuch a/d weg, Ditro-Tulghes, 10 m., Zevenbergen;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1264339;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1054464;OtherSpecimen;;Mineralogy;;United States;;;;;;;;;;;;;San Juan County, Silverton;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1054464;;;not applicable;;Zunyiet;;;;Colorado;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1322318;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Kaiserstuhl, District Breisgau-Hochschwarzwald, Sasbach;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1322318;;;not applicable;Kijlstra E.;Zeolite;;;;Baden-Württemberg;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1340973;OtherSpecimen;;Mineralogy;;Sumatra;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1340973;;;air dried;;;;;;Mangani;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1039748;OtherSpecimen;;Mineralogy;;England;;;;;;;;;;;;;Dalmellington;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1039748;;;not applicable;;Baryte 7.AD.35;;;;Cumberland;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1047721;OtherSpecimen;;Mineralogy;;Norway;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1047721;;;not applicable;;Rhombenporfier;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1358939;OtherSpecimen;;Mineralogy;;Venezuela;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1358939;;;air dried;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.853166;OtherSpecimen;;Mineralogy;;England;;;;;;;;;;;;;East Pool mine;https://data.biodiversitydata.nl/naturalis/specimen/RGM.853166;;;not applicable;;Chalcopyriet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1048093;OtherSpecimen;;Mineralogy;;United States;;;;;;;;;;;;;Tiger, Mammoth mijn;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1048093;;;not applicable;;Ekdemiet;;;;Arizona;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.366674;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.366674;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1053770;OtherSpecimen;;Mineralogy;;Spain;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1053770;;;not applicable;;Zwavel;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.150558;OtherSpecimen;;Mineralogy;;SRI LANKA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.150558;;;not applicable;;Zircon 9.AD.30;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1038836;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1038836;;;not applicable;;Gneis;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1041283;OtherSpecimen;;Mineralogy;;Indonesia;;;;;;;;;;;;;Borneo;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1041283;;;not applicable;;Platinum 1.AF.10;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.206465;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;2.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.206465;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1039377;OtherSpecimen;;Mineralogy;;Bolivia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1039377;;;not applicable;;Cassiterite;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1069052;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1069052;;;not applicable;;Uraniniet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1040885;OtherSpecimen;;Mineralogy;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1040885;;;not applicable;;Zwavel;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1358690;OtherSpecimen;;Mineralogy;;United States of America;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1358690;;;air dried;;Hubnerite;;;;Colorado;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1320851;OtherSpecimen;;Mineralogy;;Australia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1320851;;;not applicable;Pijl van der;Chalcedony;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1044346;OtherSpecimen;;Mineralogy;;United States;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1044346;;;not applicable;;Flogopiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.322394.0;OtherSpecimen;;Mineralogy;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.322394.0;;;not applicable;SCHÜRMANNH.M.E. 29.5.1955.9;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.356017;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.356017;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.106518;OtherSpecimen;;Mineralogy;;Hungary;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.106518;;;not applicable;;CHALCEDONY, PSEUDOMORPH OF FLUORITE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.411731;OtherSpecimen;;Mineralogy;;Serbia and Montenegro;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.411731;;;not applicable;;CALCITE;;;;Croatia;;genus;;;;;genus;;;DATE OLD: 18-04-1990;;;;;ICZN;WGS84
RGM.1323713;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Sauerland, District Hochsauerland, Ramsbeck, Grube Alexander;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1323713;;;not applicable;Marsman H.;Serpierite 7.DD.30;;;;North Rhine-Westphalia;;genus;;;;;genus;;;00-05-1993;;;;1993-05-01/1993-05-31;ICZN;WGS84
RGM.1323818;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Sauerland, District Markischerland, Iserlohn, Letmathe, Zinkhütte Genna;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1323818;;;not applicable;Marsman H.;Serpierite 7.DD.30;;;;North Rhine-Westphalia;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1329350;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1329350;;;not applicable;Ras-Lundbye;Quartz 4.DA.05;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.99603;OtherSpecimen;;Mineralogy;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.99603;;;not applicable;;;;;;GALICIA;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1323941;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Eifel, District Ahrweiler, Bad Breisig, Brohl-Lützing (Niederlützingen), Leilenkopf;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1323941;;;not applicable;Kijlstra E.;Augite 9.DA.15;;;;Rhineland Palatinate;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.864389;OtherSpecimen;;Mineralogy;;Austria;;;;;;;;;;;;;Finkenberg;https://data.biodiversitydata.nl/naturalis/specimen/RGM.864389;;;not applicable;;Quarz, hillimanit, magnesit;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1046381;OtherSpecimen;;Mineralogy;;Czechoslovakia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1046381;;;not applicable;;Bournoniet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1324952;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;Eifel, District Vulkaneifel, Daun, Üdersdorf;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1324952;;;not applicable;Kijlstra E.;Apatite;;;;Rhineland Palatinate;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1059541;OtherSpecimen;;Mineralogy;;Canada;;;;;;;;;;;;;Ice River;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1059541;;;not applicable;;Sodalite 9.FB.10;;;;British Columbia;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.419767;OtherSpecimen;;Mineralogy;;Australia;;;;;;;;1;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.419767;;;not applicable;;SWITZERITE;;;;NEW SOUTH WALES;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1057647;OtherSpecimen;;Mineralogy;;Germany;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1057647;;;not applicable;;Hematiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.163174;OtherSpecimen;;Mineralogy;;Tanzania;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.163174;;;not applicable;;CORUNDUM;;;;TANGA;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1358024;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1358024;;;air dried;;?;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1359045;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;2.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1359045;;;air dried;;?;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.163902;OtherSpecimen;;Mineralogy;;Australia;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.163902;;;not applicable;;FLUORITE, GALENA;;;;NEW SOUTH WALES;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.72921;OtherSpecimen;;Mineralogy;;NAMIBIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.72921;;;not applicable;BILLITON BEDRIJVEN FIELDNR.2093;ZINC-SILICATE;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1065350;OtherSpecimen;;Mineralogy;;Spain;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1065350;;;not applicable;;Markasiet en Calciet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1049034;OtherSpecimen;;Mineralogy;;Italy;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1049034;;;not applicable;;Kalksinter;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.858084;OtherSpecimen;;Mineralogy;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.858084;;;not applicable;;?;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
RGM.1058832;OtherSpecimen;;Mineralogy;;Sweden;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1058832;;;not applicable;;Titanomagnetiet;;;;;;genus;;;;;genus;;;;;;;;ICZN;WGS84
